"Survey_Year","hh_categorisation_number","hh_categorisation_description","Food_code","Food_Code_description","ew:Sum(expenditure_*_household_weight)","ew2:Sum(expenditure_squared_*_household_weight_squared)","mw:Sum(members_of_household_*_household_weight)","mw2:(Sum(members_of_household_squared_*_household_weight_squared)","ewmw:Sum(expenditure_*_weighted_number_of_household_members_*_household_weight)","Combined_hh_categorisation_and_food_code","Estimate_of_average_expenditure:0.5*(ew/mw)","calc1:ew2/(ew*ew)","calc2:ewmw/(ew*mw)","calc3:mw2/(mw*mw)","standard_error:estimate_of_average_expenditure_*_(Square_Root(calc1-calc2+calc3)","residual_standard_error:standard_error_*_100/Estimate_of_average_expenditure"
201819,1,"WHITE","402","UHT whole milk",56387.84,379545054.4278,58414.06,2435103.9692,1384608.7166,"1_402",0.482656401558118,0.119369237385229,0.00084072547217781,0.000713645815718295,0.166668291587713,34.5314577926807
201819,1,"WHITE","404","Pasteurised or homogenised whole milk",2023221.74,18388133704.6844,58414.06,2435103.9692,76661337.1305999,"1_404",17.3179345862965,0.00449211315042597,0.00129731521114428,0.000713645815718295,1.08267479942828,6.25175475766603
201819,1,"WHITE","901","Condensed or evaporated milk",92754.75,398411397.1747,58414.06,2435103.9692,2736600.1521,"1_901",0.793941989308739,0.0463083636617503,0.00101015447195563,0.000713645815718295,0.170303527033431,21.4503741238965
201819,1,"WHITE","1102","Infant or baby milks - ready to drink",104908.79,2224888785.5111,58414.06,2435103.9692,3520151.7788,"1_1102",0.897975504527506,0.20215502960386,0.0011488467888475,0.000713645815718295,0.403309809417697,44.9132306376117
201819,1,"WHITE","1103","Infant or baby milks - dried",875636.44,37431482134.1368,58414.06,2435103.9692,39420505.8377,"1_1103",7.49508286190003,0.0488190552301036,0.00154138443592657,0.000713645815718295,1.6419418444884,21.9069205069757
201819,1,"WHITE","1201","Instant dried milk",18692.28,80462760.5894,58414.06,2435103.9692,492842.7824,"1_1201",0.159998123739387,0.230287504118283,0.000902731768328044,0.000713645815718295,0.0767488198865596,47.9685749387735
201819,1,"WHITE","1301","Yoghurt",6104816.85,55345369458.3657,58414.06,2435103.9692,213755638.6478,"1_1301",52.2546870565066,0.00148503268504077,0.00119882983827831,0.000713645815718295,1.65231325249156,3.16203836548634
201819,1,"WHITE","1302","Fromage frais",377595.51,1273661900.6395,58414.06,2435103.9692,17602560.8997,"1_1302",3.2320601410003,0.00893306542945222,0.00159610565876944,0.000713645815718295,0.289997135783239,8.97251669622357
201819,1,"WHITE","1502","Fully skimmed milk",1297617.1,9740772217.7924,58414.06,2435103.9692,44049724.9405,"1_1502",11.1070613821398,0.00578495876508591,0.00116227593046786,0.000713645815718295,0.811372822007993,7.30501789890781
201819,1,"WHITE","1503","Semi-skimmed milk",6625628.33,67699496448.9686,58414.06,2435103.9692,257150425.6145,"1_1503",56.7126161920606,0.00154216661823726,0.0013288402694457,0.000713645815718295,1.72668465172441,3.04462175731214
201819,1,"WHITE","1603","Dairy desserts - not frozen",1842014.83,10988007606.0735,58414.06,2435103.9692,66549116.1322,"1_1603",15.7668789842719,0.00323841652272754,0.0012369774218991,0.000713645815718295,0.821556512797733,5.21064767235968
201819,1,"WHITE","1605","Dried milk products",64660.77,1976203000.0019,58414.06,2435103.9692,2799860.7632,"1_1605",0.553469233263362,0.472661044350296,0.00148254596001444,0.000713645815718295,0.380202403245219,68.6944061919163
201819,1,"WHITE","1607","Milk drinks & other milks",923314.91,8455212844.8571,58414.06,2435103.9692,38684918.9437,"1_1607",7.90319068731056,0.00991801697253424,0.00143451285932283,0.000713645815718295,0.757929993682256,9.59017722929545
201819,1,"WHITE","1608","Non-dairy milk substitutes",1104771.76,9828545997.1612,58414.06,2435103.9692,42510346.3299,"1_1608",9.45638567153181,0.00805274868889059,0.00131745163889452,0.000713645815718295,0.816154722405545,8.6307258476413
201819,1,"WHITE","1701","Cream",1242256.95,5071815554.4459,58414.06,2435103.9692,48816083.4825,"1_1701",10.6332015785241,0.00328655255142508,0.00134543927497288,0.000713645815718295,0.547868846108608,5.15243543595695
201819,1,"WHITE","2201","Hard cheese - Cheddar type",5591925.26,43490035022.9832,58414.06,2435103.9692,210386262.0528,"1_2201",47.864548877445,0.00139080755502526,0.00128815648035743,0.000713645815718295,1.36753371159929,2.85709098627628
201819,1,"WHITE","2202","Hard cheese - Other UK or foreign equivalent",790613.65,6212780423.2963,58414.06,2435103.9692,25204406.7574,"1_2202",6.76732322663414,0.00993933636906203,0.0010915026007472,0.000713645815718295,0.661727938462692,9.77828184500381
201819,1,"WHITE","2203","Hard cheese - Edam or other foreign",1368713.84,9661882523.09441,58414.06,2435103.9692,52248599.133,"1_2203",11.7156198353616,0.00515746673167555,0.00130699701390109,0.000713645815718295,0.791486634180464,6.75582380875401
201819,1,"WHITE","2205","Cottage cheese",219596.31,912651292.2675,58414.06,2435103.9692,9317166.5625,"1_2205",1.87965286097217,0.0189258239875738,0.00145268490757619,0.000713645815718295,0.253486955400061,13.4858388303123
201819,1,"WHITE","2206","Soft natural cheese",2300737.39,17600582452.3909,58414.06,2435103.9692,89785425.7008,"1_2206",19.693352850324,0.00332500987351528,0.00133613825654123,0.000713645815718295,1.02377357202209,5.19857425905637
201819,1,"WHITE","2301","Processed cheese",911321.68,3892690128.9914,58414.06,2435103.9692,32022243.4021,"1_2301",7.80053363864796,0.00468712385418192,0.00120307487043212,0.000713645815718295,0.505393606616649,6.47896195348306
201819,1,"WHITE","3102","Beef joints - on the bone",132597.99,5508366202.6909,58414.06,2435103.9692,3609576.4667,"1_3102",1.13498351253106,0.313291724519103,0.000932034329462288,0.000713645815718295,0.63505683297193,55.9529566694522
201819,1,"WHITE","3103","Beef joints - boned",1467588.72,21406501492.2146,58414.06,2435103.9692,55746091.7044,"1_3103",12.5619475859065,0.00993886897548485,0.00130053685258959,0.000713645815718295,1.21481099458896,9.67056251653106
201819,1,"WHITE","3104","Beef steak - less expensive",1588880.89,20398675916.2935,58414.06,2435103.9692,66777845.2122,"1_3104",13.6001579927846,0.00808014761360918,0.00143897637145835,0.000713645815718295,1.16635267814903,8.57602300479024
201819,1,"WHITE","3105","Beef steak - more expensive",3507644.12,115066377541.814,58414.06,2435103.9692,155424413.7102,"1_3105",30.0239712836259,0.00935227767627538,0.00151710736589795,0.000713645815718295,2.7760106252659,9.24598081660119
201819,1,"WHITE","3106","Minced beef",3377708.67,34922003738.0091,58414.06,2435103.9692,144284190.0366,"1_3106",28.9117780034464,0.00306093972191558,0.00146254474067693,0.000713645815718295,1.39018483646259,4.80836853512389
201819,1,"WHITE","3107","All other beef and veal",23414.01,138725632.1945,58414.06,2435103.9692,605404.761,"1_3107",0.200414163987232,0.253049284476052,0.000885284041964265,0.000713645815718295,0.100782152945119,50.2869412720446
201819,1,"WHITE","3601","Mutton",18595.27,188095620.0029,58414.06,2435103.9692,380410.5126,"1_3601",0.159167758584149,0.543968442432666,0.000700426590126243,0.000713645815718295,0.117394359371805,73.7551124775943
201819,1,"WHITE","3602","Lamb joints",1103087.67,20018959915.6943,58414.06,2435103.9692,35684800.4059,"1_3602",9.44197056325138,0.0164521041287508,0.00110760739082762,0.000713645815718295,1.1964933704455,12.6720726614242
201819,1,"WHITE","3603","Lamb chops",844497.11,7900901228.2725,58414.06,2435103.9692,23125021.327,"1_3603",7.22854317950165,0.011078483040693,0.000937554618414647,0.000713645815718295,0.753107853058466,10.4185288011296
201819,1,"WHITE","3604","All other lamb",291877.56,2370021358.4954,58414.06,2435103.9692,10235906.0381,"1_3604",2.49835022595588,0.0278195977277532,0.00120071016354271,0.000713645815718295,0.413041094198078,16.5325537591531
201819,1,"WHITE","4101","Pork joints",864436.14,8685483626.915,58414.06,2435103.9692,28816202.5646,"1_4101",7.39921296345435,0.0116232659552123,0.00114134367447498,0.000713645815718295,0.78290415016295,10.5809111594681
201819,1,"WHITE","4102","Pork chops",362182.24,1901228725.504,58414.06,2435103.9692,12194395.3248,"1_4102",3.10012897579795,0.0144937266593083,0.00115277811495542,0.000713645815718295,0.367526721191424,11.8552074465491
201819,1,"WHITE","4103","Pork fillets and steaks",1012807.76,8350220835.983,58414.06,2435103.9692,42890029.2575999,"1_4103",8.66921217254887,0.00814036579792393,0.00144991293913599,0.000713645815718295,0.745960327759253,8.60470724342568
201819,1,"WHITE","4104","All other pork",564099.34,3516723480.6248,58414.06,2435103.9692,24295386.8724,"1_4104",4.82845516986835,0.0110516478466124,0.00147462241354307,0.000713645815718295,0.489812716004389,10.1442945781299
201819,1,"WHITE","4603","Ox liver",2218.5,2486576.6388,58414.06,2435103.9692,114210.9018,"1_4603",0.0189894350777878,0.505222848433398,0.00176262826839963,0.000713645815718295,0.0134834866671064,71.0052016390853
201819,1,"WHITE","4604","Lambs liver",32295.42,73021380.9882,58414.06,2435103.9692,676170.3418,"1_4604",0.276435330809055,0.0700113042626542,0.000716849165780451,0.000713645815718295,0.0731421457963128,26.4590439949353
201819,1,"WHITE","4605","Pigs liver",13292.12,32300153.443,58414.06,2435103.9692,461110.1118,"1_4605",0.11377500553805,0.182816789828614,0.00118774441219548,0.000713645815718295,0.0485837513586241,42.7016031586797
201819,1,"WHITE","4607","All other liver",28889.5,154316947.8346,58414.06,2435103.9692,1749771.3929,"1_4607",0.247282075582488,0.184898579276223,0.00207373801834079,0.000713645815718295,0.105939083410629,42.8413920261236
201819,1,"WHITE","5101","All offal other than liver",56039.18,193298941.438,58414.06,2435103.9692,1224000.3904,"1_5101",0.479672017319118,0.061552533350019,0.000747829146661393,0.000713645815718295,0.118972537111966,24.8028929802707
201819,1,"WHITE","5502","Bacon and ham joints, uncooked",1210849.74,9537532599.44221,58414.06,2435103.9692,40451513.5117,"1_5502",10.3643689550084,0.00650512325445981,0.00114381852494807,0.000713645815718295,0.807819324702262,7.79419690874566
201819,1,"WHITE","5505","Bacon and ham rashers, uncooked",3419733.65,24243867915.4139,58414.06,2435103.9692,129681378.043,"1_5505",29.2714943114723,0.00207308612796563,0.00129836840381242,0.000713645815718295,1.12927419728766,3.85793149222677
201819,1,"WHITE","5801","Ham and bacon",4608545.50000001,34334926156.5916,58414.06,2435103.9692,166198479.9493,"1_5801",39.4472281159708,0.00161662153026668,0.00123474072069382,0.000713645815718295,1.30565356840703,3.3098740539349
201819,1,"WHITE","5903","Cooked chicken and turkey",2456116.19,21406560936.1889,58414.06,2435103.9692,95924246.9640001,"1_5903",21.0233305988319,0.00354853493964231,0.00133718684035882,0.000713645815718295,1.1370092641413,5.40832128761022
201819,1,"WHITE","5904","Takeaway chicken",1436363.24,17601525624.448,58414.06,2435103.9692,62502394.2342,"1_5904",12.2946704954253,0.00853142836077599,0.00148985833573333,0.000713645815718295,1.08271421480957,8.80637033105068
201819,1,"WHITE","6201","Corned beef - canned or sliced",643788.19,2292926510.0893,58414.06,2435103.9692,21657970.2398,"1_6201",5.51055850252491,0.00553227964339444,0.00115182725396871,0.000713645815718295,0.393304824712476,7.13729514952551
201819,1,"WHITE","6601","Other cooked meat",1374437.39,7200200214.5473,58414.06,2435103.9692,46603432.0706,"1_6601",11.7646110371373,0.00381148882398501,0.00116092868786842,0.000713645815718295,0.682368327275915,5.8001775419679
201819,1,"WHITE","7102","Other canned meat and canned meat products",700828.18,3433906469.9934,58414.06,2435103.9692,25213561.8571,"1_7102",5.998797036193,0.00699141930532156,0.00123178595716205,0.000713645815718295,0.48264336089981,8.0456691231232
201819,1,"WHITE","7401","Chicken - whole or part",10350018.2,198420970324.31,58414.06,2435103.9692,432526159.254499,"1_7401",88.5918407314953,0.00185227447546323,0.00143081626554016,0.000713645815718295,2.98477471744333,3.36913048966846
201819,1,"WHITE","7703","Turkey - whole or part",1042588.88,18895793004.4906,58414.06,2435103.9692,34311153.0964,"1_7703",8.9241261436031,0.0173835689982039,0.00112676883999857,0.000713645815718295,1.16255184091321,13.0270664287566
201819,1,"WHITE","7704","Poultry other than chicken or turkey",155021.01,1343787434.4775,58414.06,2435103.9692,5037602.0629,"1_7704",1.32691521527523,0.0559177195461028,0.00111261753268144,0.000713645815718295,0.312653291588137,23.5624166479459
201819,1,"WHITE","7801","Other fresh, chilled or frozen meat",39286.25,308007444.4233,58414.06,2435103.9692,1068111.0848,"1_7801",0.336273921038873,0.199563017192891,0.00093086874681537,0.000713645815718295,0.150140108935566,44.648157214133
201819,1,"WHITE","7901","Sausages, uncooked - pork",3119452.59,25274758570.5845,58414.06,2435103.9692,120846499.3398,"1_7901",26.7012136290476,0.00259734856953186,0.00132638098767553,0.000713645815718295,1.18951236493391,4.4548999961555
201819,1,"WHITE","8001","Sausages, uncooked - beef etc.",206009.92,1032793580.8862,58414.06,2435103.9692,9564243.899,"1_8001",1.7633590269192,0.0243353312993452,0.00158955336354117,0.000713645815718295,0.270084347286507,15.3164694859887
201819,1,"WHITE","8302","Meat pies - ready to eat",774943.53,4260374931.5361,58414.06,2435103.9692,27728830.8508,"1_8302",6.63319353251597,0.00709426990171331,0.00122510723620737,0.000713645815718295,0.538180897523828,8.11345085720265
201819,1,"WHITE","8303","Sausage rolls - ready to eat",691457.43,2937363811.5005,58414.06,2435103.9692,25302026.1605,"1_8303",5.91858732298354,0.00614365535397921,0.00125285974687996,0.000713645815718295,0.443082121779483,7.4862817358269
201819,1,"WHITE","8401","Meat pies, pasties and puddings - frozen or not frozen",2635986.36,21908614358.9974,58414.06,2435103.9692,93750412.473,"1_8401",22.5629442637612,0.00315303356198327,0.00121770652101958,0.000713645815718295,1.16127352417596,5.14681732401878
201819,1,"WHITE","8501","Burgers - frozen or not frozen",1653837.19,19880156368.0531,58414.06,2435103.9692,82910495.3704,"1_8501",14.1561568396376,0.0072683241668974,0.00171644289576121,0.000713645815718295,1.12053176263826,7.91550825080392
201819,1,"WHITE","8901","Complete meat-based ready meals - frozen or not frozen",7348242.18,306278145061.071,58414.06,2435103.9692,308551069.5437,"1_8901",62.8978894807175,0.00567216800582745,0.00143766002891409,0.000713645815718295,4.42443345723022,7.03431147492891
201819,1,"WHITE","8902","Other convenience meat products - frozen or not frozen",7129029.03000001,104096291726.655,58414.06,2435103.9692,285323992.934501,"1_8902",61.0215163096009,0.00204821004777851,0.00137031532000628,0.000713645815718295,2.27630748938652,3.73033583406444
201819,1,"WHITE","9301","Pate",212745.77,634404379.1901,58414.06,2435103.9692,6735562.9945,"1_9301",1.82101509465358,0.0140166524381257,0.00108399073856,0.000713645815718295,0.212726268769157,11.6817411010876
201819,1,"WHITE","9302","Delicatessen type sausages",1478866.87,13543111500.6039,58414.06,2435103.9692,63995225.2389,"1_9302",12.6584838478955,0.00619241842691417,0.00148160042988271,0.000713645815718295,0.932309479277411,7.36509593471107
201819,1,"WHITE","9403","Meat pastes and spreads",44057.16,105010586.8986,58414.06,2435103.9692,1057729.3866,"1_9403",0.37711092158292,0.0541003517773314,0.000821997838064927,0.000713645815718295,0.0876261673904706,23.2361786348325
201819,1,"WHITE","9501","Takeaway meat pies and pasties",195123.52,1341490365.9788,58414.06,2435103.9692,7068654.6717,"1_9501",1.67017598160443,0.0352345163206119,0.00124033713564469,0.000713645815718295,0.311154390511615,18.6300362320328
201819,1,"WHITE","9502","Takeaway burger and bun",1181168.91,18200873075.6337,58414.06,2435103.9692,52861198.9061,"1_9502",10.110313424542,0.013045724615494,0.00153227813657235,0.000713645815718295,1.11795986960432,11.0576183216098
201819,1,"WHITE","9503","Takeaway kebabs",1260910.28,31600096654.1184,58414.06,2435103.9692,66115871.3897,"1_9503",10.7928663065022,0.0198755904867038,0.00179528806604078,0.000713645815718295,1.47960506925157,13.7091021720539
201819,1,"WHITE","9504","Takeaway sausages and saveloys",251315.44,1039539203.3416,58414.06,2435103.9692,9843981.3298,"1_9504",2.15115538964421,0.0164589653179025,0.00134110942162722,0.000713645815718295,0.270665460441523,12.582329558549
201819,1,"WHITE","9505","Takeaway meat based meals",5804326.02,163418082750.028,58414.06,2435103.9692,234453361.2625,"1_9505",49.6826108303378,0.00485061175354898,0.00138298435943233,0.000713645815718295,3.21261500115165,6.46627652504511
201819,1,"WHITE","9506","Takeaway miscellaneous meats",30932.35,197514740.1625,58414.06,2435103.9692,1613798.229,"1_9506",0.264768019891102,0.206430412600042,0.00178627747665521,0.000713645815718295,0.119983384641067,45.3164187617584
201819,1,"WHITE","10201","White fish, fresh or chilled",1522700.3,24378687877.7206,58414.06,2435103.9692,41668816.984,"1_10201",13.0336797339545,0.0105143265365168,0.00093693473652823,0.000713645815718295,1.32219840230756,10.1444751543423
201819,1,"WHITE","10202","White fish, frozen",237042.52,2222696392.5712,58414.06,2435103.9692,7853983.161,"1_10202",2.02898514501475,0.0395573904185468,0.00113442637089621,0.000713645815718295,0.401393623367923,19.7829749692428
201819,1,"WHITE","10601","Herrings and other blue fish, fresh or chilled",301854.01,2627572445.8737,58414.06,2435103.9692,8443420.137,"1_10601",2.58374447864093,0.0288377119629094,0.000957710069160302,0.000713645815718295,0.436902311704051,16.9096563269238
201819,1,"WHITE","10602","Herrings and other blue fish, frozen",24193.38,108400374.3942,58414.06,2435103.9692,717147.1269,"1_10602",0.207085246257494,0.185198595364945,0.00101490249284235,0.000713645815718295,0.0890460150529651,42.9996905439819
201819,1,"WHITE","10701","Salmon, fresh or chilled",2523354.57,36255638375.4105,58414.06,2435103.9692,96108316.4373,"1_10701",21.5988630990553,0.00569402011133464,0.00130405315154024,0.000713645815718295,1.54301358506185,7.1439574295433
201819,1,"WHITE","10702","Salmon, frozen",156723.94,1822817454.95,58414.06,2435103.9692,5492556.6036,"1_10702",1.34149158610102,0.074211719825373,0.00119991864948719,0.000713645815718295,0.364247567580167,27.1524302764235
201819,1,"WHITE","10801","Blue fish, dried or salted or smoked",1440466.82,14236572958.6348,58414.06,2435103.9692,50117828.2988,"1_10801",12.3297954293881,0.00686118200469111,0.00119124636400101,0.000713645815718295,0.985117588828799,7.9897318205359
201819,1,"WHITE","11401","White fish, dried or salted or smoked",470425.62,3547741361.5204,58414.06,2435103.9692,12986319.4479,"1_11401",4.02664718049045,0.016031347175816,0.000945165191508059,0.000713645815718295,0.506138944089657,12.5697365923182
201819,1,"WHITE","11702","Shellfish, fresh or chilled",1090369.56,20027507245.7666,58414.06,2435103.9692,36540865.9599,"1_11702",9.33310884400091,0.0168453275498353,0.00114740759359719,0.000713645815718295,1.19564248760307,12.8107633542878
201819,1,"WHITE","11703","Shellfish, frozen",704880.31,6356742721.7151,58414.06,2435103.9692,24255848.8156,"1_11703",6.03348157960601,0.0127939272243729,0.00117818557465422,0.000713645815718295,0.669944369790128,11.1037774948155
201819,1,"WHITE","11801","Takeaway fish",1690424.71,21008779703.2649,58414.06,2435103.9692,57160313.3438,"1_11801",14.469330757013,0.0073520620239152,0.00115774088826853,0.000713645815718295,1.2026065640029,8.31141802062979
201819,1,"WHITE","11901","Tinned salmon",221230.89,1080664754.2463,58414.06,2435103.9692,4506818.7013,"1_11901",1.89364418429399,0.022080019584512,0.000697488296148095,0.000713645815718295,0.281486097133712,14.8647829126705
201819,1,"WHITE","12001","Other tinned or bottled fish",1820708.49,11723865772.5383,58414.06,2435103.9692,66445676.2324,"1_12001",15.584505596769,0.00353663306410936,0.00124950762757527,0.000713645815718295,0.85370824253814,5.47792958356749
201819,1,"WHITE","12103","Ready meals and other fish products - frozen or not frozen",5168663.44,65669379150.867,58414.06,2435103.9692,176411448.5493,"1_12103",44.2416041617378,0.00245813880528875,0.00116858717448112,0.000713645815718295,1.98012562787497,4.47570938123324
201819,1,"WHITE","12304","Takeaway fish products",94855.12,575515148.8474,58414.06,2435103.9692,3520212.2178,"1_12304",0.811920280836497,0.0639639395442902,0.00127063458297186,0.000713645815718295,0.20444750926239,25.1807368393057
201819,1,"WHITE","12305","Takeaway fish based meals",661238.91,17166359738.4101,58414.06,2435103.9692,21387693.1358,"1_12305",5.6599293902872,0.0392610044843127,0.00110743474807423,0.000713645815718295,1.11584206054841,19.7147699839376
201819,1,"WHITE","12901","Eggs",3656525.87,18758141071.5953,58414.06,2435103.9692,135836937.7322,"1_12901",31.2983369928404,0.00140298328475267,0.00127192597136825,0.000713645815718295,0.909647884459994,2.90637769242525
201819,1,"WHITE","13501","Butter",2455510.5,17719818039.4088,58414.06,2435103.9692,88320908.1901,"1_13501",21.0181461449521,0.00293883813558008,0.00123149976665745,0.000713645815718295,1.03416630522953,4.92034976870642
201819,1,"WHITE","13801","Soft margarine",1539636.91,9179137234.0161,58414.06,2435103.9692,60830090.4232,"1_13801",13.1786500544561,0.00387226646386739,0.00135273507608314,0.000713645815718295,0.749351670669283,5.68610341402841
201819,1,"WHITE","13802","Other margarine",89717.44,249555846.965,58414.06,2435103.9692,2914669.78,"1_13802",0.767943882003751,0.0310037341163271,0.00111230807085578,0.000713645815718295,0.134346447400159,17.4943053195003
201819,1,"WHITE","13901","Lard, cooking fat",39816.31,52487632.3369,58414.06,2435103.9692,1345208.1454,"1_13901",0.340811013649796,0.0331081538395898,0.00115675419338687,0.000713645815718295,0.0615963892048181,18.0734737839523
201819,1,"WHITE","14304","Olive Oil",764018.91,4433277829.2127,58414.06,2435103.9692,27478879.9513,"1_14304",6.53968333993563,0.00759480684894583,0.00123142374092239,0.000713645815718295,0.550151377878587,8.41250790415185
201819,1,"WHITE","14305","Other vegetable and salad oils",604730.59,2238502323.0975,58414.06,2435103.9692,23582962.0816,"1_14305",5.1762417301588,0.00612115918755302,0.0013352082841872,0.000713645815718295,0.383866286838499,7.41592659017341
201819,1,"WHITE","14802","Reduced fat spreads",704428.83,2892442658.3369,58414.06,2435103.9692,22027390.6843,"1_14802",6.02961709903403,0.00582895247090461,0.0010706278489193,0.000713645815718295,0.446027468104822,7.3972768217119
201819,1,"WHITE","14803","Low fat spreads",268007.41,878564828.7503,58414.06,2435103.9692,7987245.2929,"1_14803",2.29403169373949,0.0122315138037623,0.00102038208149885,0.000713645815718295,0.250509705624756,10.9200629750848
201819,1,"WHITE","14805","Suet and dripping",79913.61,225463651.4959,58414.06,2435103.9692,2676940.2582,"1_14805",0.684027184551117,0.0353049041428485,0.00114691315074502,0.000713645815718295,0.127734887007456,18.6739489149515
201819,1,"WHITE","14807","Imitatation cream",333465.7,1184831790.4582,58414.06,2435103.9692,11157463.0064,"1_14807",2.85432736570613,0.0106550222153069,0.00114558386832325,0.000713645815718295,0.288598951809835,10.1109268431247
201819,1,"WHITE","15001","Sugar",759601.080000001,2363416073.328,58414.06,2435103.9692,26543709.6932,"1_15001",6.50186855698783,0.00409608572970541,0.00119643373096582,0.000713645815718295,0.390831954635413,6.01107129757906
201819,1,"WHITE","15101","Jams and fruit curds",508894.56,2083631563.335,58414.06,2435103.9692,21576137.2431,"1_15101",4.35592526867676,0.0080457273421195,0.00145163854313405,0.000713645815718295,0.372367529927599,8.54852888788694
201819,1,"WHITE","15201","Marmalade",222834.78,565316088.7548,58414.06,2435103.9692,6188731.5918,"1_15201",1.90737281401087,0.0113847996633818,0.000950892176905967,0.000713645815718295,0.201384187475556,10.5581974324191
201819,1,"WHITE","15301","Syrup, treacle",181257.79,705147339.7519,58414.06,2435103.9692,6304459.3528,"1_15301",1.55149111361203,0.0214628065306378,0.001190868401228,0.000713645815718295,0.224755237862329,14.4864018807736
201819,1,"WHITE","15401","Honey",493848.1,2370087574.649,58414.06,2435103.9692,15087157.6372,"1_15401",4.22713384414643,0.00971801620695789,0.00104598786013247,0.000713645815718295,0.409523412658031,9.68796891125468
201819,1,"WHITE","15504","Fresh potatoes not specified elsewhere",2130669.41,7555855998.44371,58414.06,2435103.9692,71599320.8628999,"1_15504",18.2376418451311,0.00166437633030086,0.00115054983752824,0.000713645815718295,0.638961269578136,3.50353008905435
201819,1,"WHITE","15505","Fresh new potatoes",948993.99,2904572239.1065,58414.06,2435103.9692,35275464.6828,"1_15505",8.12299290615992,0.00322518965520125,0.00127268781069303,0.000713645815718295,0.419428727835437,5.1634752446647
201819,1,"WHITE","15506","Fresh baking potatoes",804635.100000001,2942993478.551,58414.06,2435103.9692,30804391.512,"1_15506",6.8873409929048,0.00454560142607342,0.00131076930937475,0.000713645815718295,0.432779263051671,6.28369153636377
201819,1,"WHITE","16201","Fresh cabbages",539715.58,1099848569.882,58414.06,2435103.9692,18388694.2761,"1_16201",4.61974035018282,0.003775747854956,0.00116653706021781,0.000713645815718295,0.266301349567099,5.76442244327781
201819,1,"WHITE","16301","Fresh brussels sprouts",188711.49,342499814.6575,58414.06,2435103.9692,5889940.3523,"1_16301",1.61529167806518,0.00961753229800733,0.00106862457227315,0.000713645815718295,0.155459161637433,9.62421609350729
201819,1,"WHITE","16401","Fresh cauliflower",1186617.55,2962541170.8835,58414.06,2435103.9692,41623644.1996,"1_16401",10.1569515113314,0.00210398606957635,0.00120099703867235,0.000713645815718295,0.408384590959735,4.02073979091198
201819,1,"WHITE","16701","Lettuce and leafy salads",948704.42,2797537609.0384,58414.06,2435103.9692,34412902.4669,"1_16701",8.12051430768552,0.00310823671300464,0.00124194677165755,0.000713645815718295,0.412465835442251,5.07930680020944
201819,1,"WHITE","16702","Prepared lettuce salads",1517593.13,6318147929.6927,58414.06,2435103.9692,56928976.6592,"1_16702",12.9899644880017,0.00274333652823115,0.00128437140659377,0.000713645815718295,0.605478804235665,4.66112747879274
201819,1,"WHITE","16801","Fresh peas",223976.88,493645305.5034,58414.06,2435103.9692,8212049.1041,"1_16801",1.91714871385416,0.0098403065963303,0.00125533879422548,0.000713645815718295,0.184869345445614,9.64293192852833
201819,1,"WHITE","16901","Fresh beans",656015.45,2495238456.2805,58414.06,2435103.9692,22446214.7998,"1_16901",5.61521875041728,0.00579807621387102,0.00117149826614745,0.000713645815718295,0.410342412185414,7.30768346566945
201819,1,"WHITE","17101","Other fresh green vegetables",708274.16,2812787374.232,58414.06,2435103.9692,26089096.0729,"1_17101",6.06253152066472,0.00560704586479487,0.00126116014449673,0.000713645815718295,0.431230195419145,7.11303840564384
201819,1,"WHITE","17201","Fresh carrots",955289.82,1932067571.0018,58414.06,2435103.9692,36434569.6621001,"1_17201",8.1768825861445,0.00211715186604369,0.00130584339839393,0.000713645815718295,0.319312686537289,3.90506630336548
201819,1,"WHITE","17301","Fresh turnips and swede",111707.7,116655416.769,58414.06,2435103.9692,4017371.9079,"1_17301",0.956171339571329,0.00934843019631307,0.00123132169530812,0.000713645815718295,0.0898534223204642,9.39720932869074
201819,1,"WHITE","17401","Other fresh root vegetables",949989.73,2669573670.5317,58414.06,2435103.9692,32145155.2183,"1_17401",8.13151602542265,0.0029580403218399,0.00115853516405948,0.000713645815718295,0.407643772145206,5.01313372402803
201819,1,"WHITE","17501","Fresh onions, leeks and shallots",1558081.22,4030045213.12481,58414.06,2435103.9692,52301221.3051,"1_17501",13.3365256583775,0.00166008273415609,0.00114930247165308,0.000713645815718295,0.46666904062548,3.49918001569125
201819,1,"WHITE","17601","Fresh cucumbers",791402.080000001,1373292585.762,58414.06,2435103.9692,33059869.3391,"1_17601",6.77407185872717,0.00219264690678097,0.00143026512360258,0.000713645815718295,0.26025377536398,3.84191046082113
201819,1,"WHITE","17701","Fresh mushrooms",1488223.35,4129521954.8295,58414.06,2435103.9692,50432629.1121999,"1_17701",12.7385714158543,0.00186450499368596,0.00116026207804178,0.000713645815718295,0.479669165507778,3.76548633162103
201819,1,"WHITE","17801","Fresh tomatoes",2850392.47,13329871935.2595,58414.06,2435103.9692,99155853.4526,"1_17801",24.3981711765969,0.00164065268241098,0.00119103986568933,0.000713645815718295,0.832138117407841,3.41065775538964
201819,1,"WHITE","18301","Fresh vegetable stewpack, stirfry pack etc.",953724.38,4226530430.6284,58414.06,2435103.9692,36180026.175,"1_18301",8.16348307239729,0.00464663148649266,0.00129884879370695,0.000713645815718295,0.52025337111893,6.37293378947562
